"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.663149209E1,-2.949883699E0,-1.697918892E0,-1.350169629E-1,3.406313547E0
1.663951808E1,-3.290350437E0,-1.875906944E0,-1.399284005E-1,3.790120423E0
1.664754406E1,-3.760087967E0,-2.047836781E0,-1.974143833E-1,4.286125224E0
1.665560055E1,-4.152576923E0,-2.385418415E0,-1.417883486E-1,4.791056257E0
1.666362654E1,-4.292448997E0,-2.780614853E0,-4.591274261E-2,5.114591414E0
1.667165252E1,-4.224260330E0,-3.084260464E0,1.154369116E-2,5.230408321E0
1.667970902E1,-4.049345016E0,-3.289721012E0,2.044062018E-1,5.221229864E0
1.668773500E1,-3.816733599E0,-3.389396191E0,4.413043261E-1,5.123496014E0
1.669576098E1,-3.364204407E0,-3.417675018E0,8.656061888E-1,4.873155846E0
1.670381748E1,-2.843542337E0,-3.253626823E0,1.278364658E0,4.506222002E0
1.671184346E1,-2.155979633E0,-2.925085545E0,1.675620675E0,4.001509499E0
1.671986944E1,-1.508551598E0,-2.549700260E0,1.918208241E0,3.529337359E0
1.672792594E1,-9.972867966E-1,-2.213182926E0,2.069219828E0,3.189738283E0
1.673595192E1,-4.698948860E-1,-1.961607933E0,2.192178249E0,2.978985123E0
1.674397790E1,-1.101436615E-1,-1.805025101E0,2.237386703E0,2.876829244E0
1.675200388E1,8.745670319E-2,-1.615675926E0,2.217874289E0,2.745364044E0
1.676006038E1,2.013220787E-1,-1.419109821E0,2.008612633E0,2.467575323E0
1.676808636E1,2.838249207E-1,-1.296801567E0,1.720272541E0,2.172921652E0
1.677611234E1,5.312871933E-1,-1.207483768E0,1.212558985E0,1.791809818E0
1.678416884E1,8.127145767E-1,-9.731206894E-1,7.830688953E-1,1.490189838E0
1.679219482E1,1.165244579E0,-7.186183929E-1,6.177566051E-1,1.501942258E0
1.680022080E1,1.398313522E0,-4.401974678E-1,4.790589809E-1,1.542255499E0
1.680827730E1,1.476703167E0,-2.138800621E-1,3.610663414E-1,1.535176155E0
1.681630328E1,1.478892326E0,4.251480103E-3,2.669060230E-1,1.502790542E0
1.682432926E1,1.432180882E0,1.899967194E-1,2.322041988E-1,1.463270180E0
1.683235525E1,1.357588291E0,3.331851959E-1,2.165043354E-1,1.414543202E0
1.684041174E1,1.294179916E0,4.662094116E-1,2.243611813E-1,1.393768564E0
1.684843772E1,1.267596722E0,5.880570412E-1,2.048907280E-1,1.412300514E0
1.685646371E1,1.185517788E0,7.071709633E-1,2.146937847E-1,1.397009885E0
1.686452020E1,1.052783489E0,8.218059540E-1,2.856028080E-1,1.365755126E0
1.687254619E1,1.021134377E0,8.416752815E-1,3.721797466E-1,1.374645576E0
1.688057217E1,1.005157471E0,9.020342827E-1,4.044439793E-1,1.409816414E0
1.688862867E1,9.895987511E-1,9.555897713E-1,4.487802982E-1,1.447018056E0
1.689665465E1,9.931950569E-1,1.148050308E0,5.316588879E-1,1.608451772E0
1.690468063E1,1.042225361E0,1.249304771E0,7.227656841E-1,1.780277043E0
1.691270661E1,1.122163773E0,1.321794987E0,9.217276573E-1,1.963663768E0
1.692076311E1,1.271185875E0,1.384803772E0,1.087416172E0,2.171651203E0
1.692878909E1,1.441199303E0,1.441695690E0,1.223608494E0,2.377553288E0
1.693681507E1,1.690266132E0,1.498513699E0,1.195847034E0,2.555893784E0
1.694487157E1,1.906779289E0,1.421295166E0,1.188876629E0,2.658818318E0
1.695289755E1,2.012387753E0,1.939035416E0,1.482607841E0,3.163493136E0
1.696092353E1,2.460039616E0,2.192305088E0,1.678647041E0,3.698087668E0
1.696898003E1,2.737872601E0,2.194395065E0,1.643784046E0,3.874705417E0
1.697700601E1,2.991584778E0,2.089348316E0,1.566879749E0,3.971154494E0
1.698503199E1,3.232616901E0,1.980680466E0,1.535975456E0,4.090492359E0
1.699305798E1,3.341271877E0,1.962224007E0,1.510531425E0,4.158861142E0
1.700111447E1,3.449109077E0,1.924223900E0,1.434939384E0,4.202147318E0
1.700914046E1,3.570333004E0,1.932010174E0,1.279898643E0,4.256533990E0
1.701716644E1,3.788661480E0,1.929529190E0,1.127446651E0,4.398656006E0
1.702522294E1,3.948329449E0,1.924634933E0,9.858570099E-1,4.501715129E0
1.703324892E1,4.014439106E0,1.915692329E0,8.263468742E-1,4.524206847E0
1.704127490E1,3.962807178E0,1.780303478E0,5.397095680E-1,4.377740014E0
1.704930088E1,4.230762482E0,1.447493553E0,3.194370270E-1,4.482926363E0
1.705732686E1,4.368451595E0,1.571092129E0,4.204835892E-1,4.661384587E0
1.706538336E1,4.454933167E0,1.532192707E0,3.965029716E-1,4.727711774E0
1.707340934E1,4.623308182E0,1.470697880E0,2.081170082E-1,4.856052253E0
1.708143532E1,4.572578430E0,1.304513931E0,-1.096382141E-1,4.756285382E0
1.708946130E1,4.450498104E0,1.172711849E0,-3.768868446E-1,4.617816600E0
1.709751780E1,4.192399502E0,9.884529114E-1,-7.797994614E-1,4.377366782E0
1.710554378E1,3.774823666E0,7.715954781E-1,-1.157175064E0,4.022897888E0
1.711356976E1,3.432899952E0,6.829481125E-1,-1.447991371E0,3.787862090E0
1.712162626E1,2.974271774E0,6.182751656E-1,-1.945832729E0,3.607606101E0
1.712965224E1,2.981916428E0,1.409659386E-1,-1.908581257E0,3.543215967E0
1.713767823E1,2.769683838E0,-1.351122856E-1,-1.845545292E0,3.330982035E0
1.714570421E1,2.558592796E0,-2.067441940E-1,-1.787863731E0,3.128193885E0
1.715376070E1,2.418595314E0,-2.841677666E-1,-1.632024288E0,2.931528252E0
1.716178669E1,2.334379911E0,-3.915038109E-1,-1.493507385E0,2.798779933E0
1.716981267E1,2.354711294E0,-5.099258423E-1,-1.442291260E0,2.808005292E0
1.717783865E1,2.429806948E0,-6.299285889E-1,-1.364721775E0,2.857137965E0
1.718589515E1,2.521195889E0,-6.444110870E-1,-1.403425694E0,2.956568625E0
1.719392113E1,2.525353670E0,-6.334657669E-1,-1.384676456E0,2.948901308E0
1.720194711E1,2.634015799E0,-6.780047417E-1,-1.272996902E0,3.003040255E0
1.721000361E1,2.659074783E0,-7.218422890E-1,-1.315629482E0,3.053295912E0
1.721802959E1,2.505310059E0,-6.806383133E-1,-1.303110123E0,2.904813763E0
1.722605557E1,2.247417927E0,-7.227115631E-1,-1.314514637E0,2.702063669E0
1.723411207E1,2.102348089E0,-7.449150085E-1,-1.354352951E0,2.609413301E0
1.724213805E1,1.985634089E0,-7.659368515E-1,-1.438560963E0,2.568824563E0
1.725016403E1,1.888880372E0,-7.657237053E-1,-1.365201950E0,2.453156786E0
1.725819001E1,1.811183453E0,-7.849221230E-1,-1.172766209E0,2.296055056E0
1.726624651E1,1.815844774E0,-7.217421532E-1,-1.045161724E0,2.215979921E0
1.727427249E1,1.816372633E0,-5.873966217E-1,-8.232030869E-1,2.078919829E0
1.728229847E1,1.890078783E0,-4.552602768E-1,-5.467209816E-1,2.019545384E0
1.729035497E1,2.004245520E0,-3.064718246E-1,-3.979306221E-1,2.066222123E0
1.729838095E1,2.034556389E0,-1.544518471E-1,-3.022017479E-1,2.062668410E0
1.730640694E1,1.784382820E0,1.395769119E-1,-8.763933182E-2,1.791977794E0
1.731443292E1,1.437519550E0,3.949942589E-1,-1.033487320E-1,1.494377423E0
1.732248942E1,1.223685503E0,4.894237518E-1,-2.702450752E-1,1.345352824E0
1.733051540E1,1.039843440E0,5.673308372E-1,-4.693851471E-1,1.274151119E0
1.733854138E1,8.570671082E-1,6.353321075E-1,-5.707349777E-1,1.209937738E0
1.734656736E1,8.766150475E-1,6.663904190E-1,-7.239303589E-1,1.317803209E0
1.735462386E1,8.379288912E-1,6.440196037E-1,-9.047131538E-1,1.391183657E0
1.736264984E1,7.174897790E-1,5.779886246E-1,-8.492307663E-1,1.253018487E0
1.737067582E1,5.587297678E-1,5.053100586E-1,-5.940952301E-1,9.594093762E-1
1.737873232E1,5.063214302E-1,3.999314308E-1,-3.070321083E-1,7.145454888E-1
1.738675830E1,5.762275457E-1,2.551674843E-1,-1.774311066E-2,6.304470219E-1
1.739478428E1,8.206875324E-1,9.381437302E-2,2.075433731E-1,8.517061783E-1
1.740281026E1,9.381716847E-1,7.533884048E-2,6.616868973E-1,1.150509279E0
1.741086676E1,9.285483360E-1,1.417636871E-1,7.168684006E-1,1.181608759E0
1.741889274E1,8.729181290E-1,1.469192505E-1,4.116611481E-1,9.762357435E-1
1.742691872E1,7.785298824E-1,5.932998657E-2,8.168411255E-2,7.850484822E-1
1.743497522E1,4.099181294E-1,7.261753082E-2,-4.281902313E-2,4.184968905E-1
1.744300120E1,-6.757372618E-2,4.260969162E-2,-1.927585602E-1,2.086567919E-1
1.745102718E1,-3.861032724E-1,-1.023354530E-1,-6.676664352E-1,7.780274742E-1
1.745908368E1,-5.363658667E-1,-1.935410500E-1,-9.650502205E-1,1.120923017E0
1.746710967E1,-4.560421705E-1,-3.566446304E-1,-1.032758236E0,1.183959217E0
1.747513565E1,-3.425645828E-1,-5.009951591E-1,-7.716894150E-1,9.817592353E-1
1.748319214E1,-5.574798584E-2,-6.793565750E-1,-4.027709961E-1,7.917434365E-1
1.749121813E1,1.843471527E-1,-9.502050877E-1,-1.699666977E-1,9.827320386E-1
1.749927462E1,4.016220570E-1,-1.101450443E0,1.598978043E-1,1.183241591E0
1.750730060E1,5.692259073E-1,-1.148179293E0,5.481014252E-1,1.393825310E0
1.751532659E1,1.040138245E0,-1.368345737E0,5.878667831E-1,1.816547544E0
1.752338309E1,1.476248860E0,-1.668898582E0,3.780336380E-1,2.259965178E0
1.753140907E1,1.333697200E0,-1.669100285E0,3.517465591E-1,2.165264331E0
1.753943505E1,1.083187461E0,-1.689693928E0,2.972984314E-1,2.028976836E0
1.754749155E1,6.450072527E-1,-1.744412422E0,2.426204681E-1,1.875599570E0
1.755551753E1,8.266329765E-2,-1.841624498E0,5.393981934E-2,1.844267746E0
1.756354351E1,-1.660678387E-1,-1.981962323E0,-1.417598724E-1,1.993953119E0
1.757160001E1,-3.613610268E-1,-2.091250896E0,9.294319153E-2,2.124276475E0
1.757962599E1,-5.337674618E-1,-2.141358614E0,3.381519318E-1,2.232637710E0
1.758768249E1,-6.552958488E-1,-2.255196095E0,5.075864792E-1,2.402699754E0
1.759570847E1,-7.535445690E-1,-2.318915367E0,5.853385925E-1,2.507552425E0
1.760373445E1,-7.279980183E-1,-2.355569363E0,7.598085403E-1,2.579921928E0
1.761176043E1,-5.628645420E-1,-2.326193333E0,8.314247131E-1,2.533625656E0
1.761981693E1,-6.357538700E-1,-2.271863461E0,6.388826370E-1,2.444118980E0
1.762784291E1,-8.383774757E-1,-2.302295685E0,4.236421585E-1,2.486546780E0
1.763586889E1,-1.204445362E0,-2.367290258E0,4.080924988E-1,2.687246041E0
1.764392539E1,-1.676628113E0,-2.412100792E0,4.931097031E-1,2.978669038E0
1.765195137E1,-2.061563969E0,-2.363648176E0,5.748872757E-1,3.188632007E0
1.765997735E1,-2.174638987E0,-2.367655039E0,7.585849762E-1,3.303073761E0
1.766803385E1,-2.127484083E0,-2.421387196E0,1.074321747E0,3.397568497E0
1.767605983E1,-1.941119194E0,-2.443319082E0,1.482263565E0,3.454686258E0
1.768408581E1,-1.652971745E0,-2.515176296E0,1.872724533E0,3.544788367E0
1.769214231E1,-1.296955109E0,-2.548245907E0,2.138603210E0,3.570612475E0
1.770016829E1,-9.474620819E-1,-2.613574028E0,2.305117607E0,3.611373808E0
1.770819428E1,-6.671335697E-1,-2.641803741E0,2.422381401E0,3.645836785E0
1.771625077E1,-6.099836826E-1,-2.626079559E0,2.392978668E0,3.604819115E0
1.772427676E1,-7.255382538E-1,-2.664608479E0,2.284964561E0,3.584355890E0
1.773230274E1,-9.355700016E-1,-2.795625448E0,2.244177818E0,3.705016458E0
1.774035924E1,-1.180069447E0,-2.892270088E0,2.384890556E0,3.930075461E0
1.774838522E1,-1.597132921E0,-2.861313820E0,2.624454498E0,4.198298674E0
1.775644172E1,-2.029710531E0,-2.814898491E0,2.798349380E0,4.458041903E0
1.776446770E1,-2.316881895E0,-2.809063435E0,2.918014526E0,4.666217727E0
1.777249368E1,-2.494694948E0,-2.780353546E0,2.917288780E0,4.739666924E0
1.778055018E1,-2.568302870E0,-2.742761135E0,2.795085907E0,4.683099775E0
1.778857616E1,-2.541043997E0,-2.798230410E0,2.609951019E0,4.593347618E0
1.779660214E1,-2.568870306E0,-2.855471134E0,2.649464607E0,4.666098236E0
1.780465864E1,-2.588302135E0,-2.814862251E0,2.729810715E0,4.698363968E0
1.781268462E1,-2.484935999E0,-2.852034092E0,2.709073067E0,4.652749968E0
1.782074112E1,-2.454216719E0,-2.898248434E0,2.794178963E0,4.714918850E0
1.782876710E1,-2.480648279E0,-2.907287598E0,2.913699150E0,4.805786075E0
1.783679308E1,-2.525259495E0,-2.981755733E0,3.103084564E0,4.989683014E0
1.784484958E1,-2.723062992E0,-2.989696503E0,3.267609119E0,5.199098633E0
1.785287556E1,-3.004307985E0,-2.940439939E0,3.436693192E0,5.429817087E0
1.786090154E1,-3.133200645E0,-3.005367279E0,3.497014046E0,5.574790220E0
1.786895804E1,-3.215871572E0,-3.009501457E0,3.469199181E0,5.606627502E0
1.787698402E1,-3.299728394E0,-3.013611555E0,3.250879765E0,5.526145250E0
1.788501000E1,-3.257385492E0,-3.119711161E0,2.997410297E0,5.415498727E0
1.789306650E1,-3.198786736E0,-3.191180706E0,2.722331524E0,5.275126520E0
1.790109248E1,-3.088396788E0,-3.279510021E0,2.495370865E0,5.149782175E0
1.790911846E1,-2.964523792E0,-3.372443914E0,2.178351402E0,4.990690744E0
1.791717496E1,-2.902872562E0,-3.361801624E0,1.867337227E0,4.818228678E0
1.792520094E1,-2.954644680E0,-3.392002821E0,1.536067486E0,4.753431565E0
1.793322692E1,-3.024094105E0,-3.441092730E0,1.264682770E0,4.752440093E0
1.794128342E1,-3.104773283E0,-3.462791920E0,1.033199787E0,4.764246721E0
1.794930940E1,-3.196900129E0,-3.484793663E0,9.004797935E-1,4.814023387E0
1.795733538E1,-3.115595102E0,-3.552125931E0,6.704130173E-1,4.772209665E0
1.796539188E1,-2.951303720E0,-3.632446766E0,4.144873619E-1,4.698580949E0
1.797341786E1,-2.847861052E0,-3.686696053E0,2.647533417E-1,4.666062010E0
1.798144385E1,-2.832953930E0,-3.707815170E0,2.201547623E-1,4.671401227E0
1.798950034E1,-2.728396654E0,-3.763330936E0,2.280292511E-1,4.653902167E0
1.799752633E1,-2.600973845E0,-3.800106525E0,1.908128262E-1,4.608935244E0
1.800555231E1,-2.526509047E0,-3.850633144E0,1.296648979E-1,4.607324230E0
1.801360880E1,-2.385053396E0,-3.871642590E0,9.182882309E-2,4.548244560E0
1.802163479E1,-2.273686171E0,-3.942360401E0,6.641960144E-2,4.551512485E0
1.802966077E1,-2.263874292E0,-4.030554771E0,1.233472824E-1,4.624468956E0
1.803771727E1,-2.306444168E0,-4.069790840E0,2.172429562E-1,4.682955977E0
1.804574325E1,-2.460302830E0,-4.180170536E0,3.698850870E-1,4.864538077E0
1.805376923E1,-2.684612751E0,-4.351497173E0,4.496607780E-1,5.132725211E0
1.806182573E1,-3.060231924E0,-4.488811493E0,4.551815987E-1,5.451755528E0
1.806985171E1,-3.394043922E0,-4.654297352E0,4.873697758E-1,5.780964218E0
1.807787769E1,-3.622228146E0,-4.883028507E0,4.581014514E-1,6.097078077E0
1.808590367E1,-3.733667850E0,-5.123537064E0,4.241189957E-1,6.353800798E0
1.809396017E1,-3.740851402E0,-5.433857441E0,3.998700976E-1,6.609135495E0
1.810198615E1,-3.634693146E0,-5.721858978E0,4.093554318E-1,6.791040885E0
1.811001213E1,-3.440631151E0,-6.019263268E0,4.757567048E-1,6.949519224E0
1.811806863E1,-3.270337105E0,-5.960834980E0,6.631764770E-1,6.831285492E0
1.812609461E1,-2.965561390E0,-6.024236679E0,8.277713060E-1,6.765440655E0
1.813415111E1,-2.920736313E0,-6.108589172E0,8.431860209E-1,6.823234200E0
1.814217709E1,-3.016241789E0,-6.149056911E0,9.244760275E-1,6.911097695E0
1.815020307E1,-3.118295431E0,-6.085746765E0,1.099804521E0,6.926012566E0
1.815825957E1,-2.941938162E0,-5.972689629E0,1.495240927E0,6.823764868E0
1.816628555E1,-2.637880564E0,-5.778886795E0,1.924399853E0,6.637564407E0
1.817431153E1,-2.422948360E0,-5.470890999E0,2.325920582E0,6.419597622E0
1.818236803E1,-2.211463690E0,-5.093604088E0,2.641726017E0,6.149316271E0
1.819039401E1,-2.107373476E0,-4.682782650E0,2.792333364E0,5.845220435E0
1.819842000E1,-1.856758356E0,-4.283733845E0,2.804324627E0,5.446298179E0
1.820647649E1,-1.561560154E0,-3.875287056E0,2.683960438E0,4.965879933E0
1.821450248E1,-1.207018852E0,-3.476640701E0,2.444839001E0,4.418276000E0
1.822252846E1,-8.735060692E-1,-3.106057167E0,2.273488522E0,3.947069044E0
1.823058496E1,-6.986727715E-1,-2.940237045E0,2.083132267E0,3.670500997E0
1.823861094E1,-5.715494156E-1,-2.833224773E0,1.876660705E0,3.446111831E0
1.824663692E1,-5.435743332E-1,-2.674140930E0,1.711824894E0,3.221311416E0
1.825469342E1,-5.459055901E-1,-2.457856178E0,1.569146991E0,2.966697185E0
1.826271940E1,-5.802397728E-1,-2.152147770E0,1.440928578E0,2.654184128E0
1.827077590E1,-4.781184196E-1,-1.876516342E0,1.352280021E0,2.361900095E0
1.827880188E1,-2.835059166E-1,-1.432252884E0,1.272938490E0,1.937032867E0
1.828682786E1,-1.822471619E-3,-7.928128242E-1,1.132628083E0,1.382534582E0
1.829488436E1,3.476519585E-1,-3.083038330E-1,9.458750486E-1,1.053846642E0
1.830291034E1,6.507043839E-1,5.581378937E-2,8.242176771E-1,1.051601709E0
1.831093632E1,9.276485443E-1,2.664847374E-1,7.292383909E-1,1.209683664E0
1.831899282E1,1.344225883E0,3.701262474E-1,7.685282230E-1,1.592034012E0
1.832701880E1,1.672964573E0,3.925366402E-1,9.386056066E-1,1.958028590E0
1.833504478E1,2.022027969E0,4.950647354E-1,1.124962091E0,2.366268351E0
1.834307076E1,2.260353088E0,5.829668045E-1,1.268769145E0,2.656844279E0
1.835112726E1,2.464429855E0,7.094163895E-1,1.384800196E0,2.914508142E0
1.835915324E1,2.762127876E0,8.393945694E-1,1.486765385E0,3.247214954E0
1.836717922E1,2.979530334E0,1.096208096E0,1.573420167E0,3.543292851E0
1.837523572E1,3.204410553E0,1.521345615E0,1.604022861E0,3.893023094E0
1.838326170E1,3.290911674E0,1.882027626E0,1.427691460E0,4.050978961E0
1.839128768E1,3.352800369E0,1.919467926E0,1.179863691E0,4.039518012E0
1.839934418E1,3.480545044E0,1.693406105E0,8.997036219E-1,3.973824939E0
1.840737016E1,3.582898140E0,1.332860947E0,6.234204769E-1,3.873284198E0
1.841539615E1,3.624340057E0,1.218333721E0,4.944257736E-1,3.855468163E0
1.842345264E1,3.488314629E0,1.339622974E0,4.879393578E-1,3.768423209E0
1.843147862E1,3.406754494E0,1.518823624E0,5.260157585E-1,3.766894471E0
1.843950461E1,3.354485512E0,1.701000214E0,5.023276806E-1,3.794510228E0
1.844756111E1,3.300381660E0,1.739784241E0,4.145071507E-1,3.753822650E0
1.845558709E1,3.310312271E0,1.645102501E0,3.501672745E-1,3.713104724E0
1.846361307E1,3.338239670E0,1.515829563E0,3.662209511E-1,3.684521834E0
1.847166957E1,3.321375847E0,1.459021568E0,3.357629776E-1,3.643215370E0
1.847969555E1,3.290037155E0,1.428520679E0,3.494789600E-1,3.603769049E0
1.848775205E1,3.339506149E0,1.371680260E0,2.911140919E-1,3.621954648E0
1.849577803E1,3.389953613E0,1.269526005E0,2.243850231E-1,3.626820979E0
1.850380401E1,3.379738808E0,1.282277584E0,1.718633175E-1,3.618895855E0
1.851186051E1,3.248165607E0,1.359032154E0,4.485487938E-2,3.521300920E0
1.851988649E1,3.058223724E0,1.463595390E0,-8.866977692E-2,3.391563967E0
1.852791247E1,2.904636383E0,1.585615158E0,-2.305650711E-1,3.317265169E0
1.853596897E1,2.728742123E0,1.709052563E0,-3.767671585E-1,3.241735295E0
1.854399495E1,2.584973812E0,1.689639091E0,-4.842457771E-1,3.125934075E0
1.855205145E1,2.627315998E0,1.516241074E0,-5.195369720E-1,3.077611901E0
1.856007743E1,2.643792152E0,1.345512390E0,-4.382805824E-1,2.998688114E0
1.856810341E1,2.703936100E0,1.171733856E0,-2.597823143E-1,2.958330190E0
1.857615991E1,2.723021984E0,1.114838123E0,-1.303439140E-1,2.945284758E0
1.858418589E1,2.707513332E0,1.023499489E0,-8.988189697E-2,2.895903728E0
1.859224239E1,2.745219231E0,1.010796547E0,-2.461590767E-1,2.935733737E0
1.860026837E1,2.809025288E0,1.036462307E0,-4.587979317E-1,3.029087771E0
1.860829435E1,2.870625019E0,1.091478348E0,-6.990075111E-1,3.149670536E0
1.861635085E1,3.047618866E0,9.772310257E-1,-9.769101143E-1,3.346238874E0
1.862437683E1,3.322474003E0,1.156107426E0,-9.645376205E-1,3.647704854E0
1.863243333E1,3.307902813E0,1.389939308E0,-1.020652294E0,3.730399899E0
1.864045931E1,3.355492115E0,1.380325317E0,-1.097822666E0,3.790757170E0
1.864848529E1,3.450368881E0,1.281311989E0,-1.277388573E0,3.895962961E0
1.865654179E1,3.585128307E0,1.126460075E0,-1.254951954E0,3.961939132E0
1.866456777E1,3.716700554E0,1.013248920E0,-1.025050163E0,3.986384856E0
1.867259375E1,3.684345245E0,9.901728630E-1,-7.627534866E-1,3.890582870E0
1.868065025E1,3.637973309E0,9.298782349E-1,-5.837502480E-1,3.800037852E0
1.868867623E1,3.600063324E0,8.635168076E-1,-5.464100838E-1,3.742282885E0
1.869670222E1,3.395256519E0,8.946585655E-1,-6.599903107E-1,3.572641598E0
1.870475871E1,3.185331821E0,8.094353676E-1,-1.061319351E0,3.453682555E0
1.871278469E1,3.248983860E0,5.923118591E-1,-1.096224785E0,3.479718127E0
1.872081068E1,3.253045082E0,5.528988838E-1,-1.023558617E0,3.454804151E0
1.872886717E1,3.247897148E0,5.716400146E-1,-1.046828747E0,3.459979569E0
1.873689316E1,3.242573738E0,5.760393143E-1,-1.267491817E0,3.528830011E0
1.874494965E1,3.283177853E0,5.657496452E-1,-1.364445686E0,3.600144650E0
1.875297564E1,3.191462517E0,5.554294586E-1,-1.427084923E0,3.539845513E0
1.876100162E1,3.027518272E0,4.738059044E-1,-1.414604187E0,3.375124284E0
1.876905811E1,2.887199402E0,4.200792313E-1,-1.454382420E0,3.260002327E0
1.877708410E1,2.607670307E0,3.062500954E-1,-1.414575100E0,2.982407797E0
1.878514059E1,2.271706581E0,1.446080208E-1,-1.413646221E0,2.679544347E0
1.879319709E1,2.019296169E0,-9.247493744E-2,-1.422373295E0,2.471690600E0
1.880122307E1,1.843585968E0,-2.268748283E-1,-1.439086437E0,2.349734279E0
1.880924906E1,1.651756287E0,-2.961735725E-1,-1.438767433E0,2.210445508E0
1.881730555E1,1.505439758E0,-3.805398941E-1,-1.406022072E0,2.094769091E0
1.882533154E1,1.396204710E0,-4.107384682E-1,-1.418831348E0,2.032529477E0
1.883335752E1,1.300998926E0,-4.401144981E-1,-1.287931919E0,1.882834992E0
1.884141402E1,1.306935072E0,-4.903068542E-1,-1.146455288E0,1.806333253E0
1.884944000E1,1.302449703E0,-4.737839699E-1,-1.087252140E0,1.761523118E0
1.885746598E1,1.204854250E0,-4.484949112E-1,-1.030181885E0,1.647451415E0
1.886552248E1,1.058269978E0,-4.777431488E-1,-9.244174957E-1,1.484156854E0
1.887354846E1,7.852702141E-1,-4.666924477E-1,-1.026761532E0,1.374296327E0
1.888160496E1,5.288741589E-1,-4.528360367E-1,-1.228811264E0,1.412354585E0
1.888963094E1,3.114566803E-1,-4.994621277E-1,-1.450762749E0,1.565624551E0
1.889765692E1,1.659263372E-1,-6.337413788E-1,-1.547102451E0,1.680085021E0
1.890571342E1,-6.151080132E-3,-5.913906097E-1,-1.516399384E0,1.627651001E0
1.891373940E1,-5.272197723E-2,-5.558476448E-1,-1.376169682E0,1.485122622E0
1.892176538E1,-7.034575939E-2,-5.845441818E-1,-1.198261261E0,1.335091935E0
1.892982188E1,2.622854710E-2,-6.277232170E-1,-1.130212784E0,1.293099111E0
1.893784786E1,1.980974078E-1,-6.070637703E-1,-9.418745041E-1,1.137935229E0
1.894587384E1,3.234460354E-1,-5.946540833E-1,-7.175817490E-1,9.864858757E-1
1.895393034E1,4.187971950E-1,-5.542492867E-1,-6.037302017E-1,9.203659700E-1
1.896195632E1,6.154838800E-1,-6.763715744E-1,-4.774527550E-1,1.031629801E0
1.897001282E1,7.126630545E-1,-8.045172691E-1,-4.860377312E-1,1.179563200E0
1.897803880E1,5.292407274E-1,-7.954244614E-1,-6.509885788E-1,1.156106375E0
1.898606478E1,4.885965884E-1,-8.310842514E-1,-8.431549072E-1,1.280756752E0
1.899412128E1,6.195789576E-1,-9.040269852E-1,-1.189727783E0,1.617589278E0
1.900214726E1,7.076183558E-1,-8.925294876E-1,-1.458010674E0,1.850169654E0
1.901017324E1,5.651885271E-1,-7.005758286E-1,-1.516241074E0,1.763301323E0
1.901822974E1,5.568729639E-1,-6.074352264E-1,-1.468435287E0,1.683860815E0
1.902625572E1,4.936429858E-1,-6.235151291E-1,-1.545912743E0,1.738476552E0
1.903428170E1,4.867764115E-1,-7.171559334E-1,-1.541033268E0,1.768063189E0
1.904233820E1,7.070291638E-1,-1.049560070E0,-1.644910336E0,2.075378662E0
1.905036418E1,3.311105967E-1,-8.187646866E-1,-1.632158279E0,1.855788374E0
1.905842068E1,8.830368519E-2,-6.511964798E-1,-1.668606758E0,1.793349634E0
1.906644666E1,1.670029163E-1,-8.858633041E-1,-1.745298386E0,1.964360003E0
1.907447264E1,1.500358582E-1,-1.218939304E0,-1.768620968E0,2.153217108E0
1.908252914E1,1.653435230E-1,-1.399191856E0,-1.671622753E0,2.186183652E0
1.909055512E1,2.487192154E-1,-1.477967262E0,-1.563025475E0,2.165478495E0
1.909858111E1,3.226234913E-1,-1.537601471E0,-1.281784534E0,2.027628120E0
1.910663760E1,2.519123554E-1,-1.491594315E0,-8.762502670E-1,1.748178470E0
1.911466359E1,2.479076385E-2,-1.408375263E0,-5.328054428E-1,1.505993726E0
1.912268957E1,-2.093558311E-1,-1.372353077E0,-2.858042717E-1,1.417345023E0
1.913074606E1,-3.279469013E-1,-1.400136948E0,-1.641936302E-1,1.447374240E0
1.913877205E1,-1.310422421E-1,-1.529829264E0,7.425069809E-2,1.537225687E0
1.914682854E1,7.592892647E-2,-1.556668282E0,1.656780243E-1,1.567300401E0
1.915485453E1,4.483873844E-1,-1.681665659E0,-2.865505219E-2,1.740652678E0
1.916288051E1,8.282837868E-1,-1.759669304E0,-4.620122910E-2,1.945411176E0
1.917093701E1,1.012244940E0,-1.761829853E0,8.593273163E-2,2.033732697E0
1.917896299E1,9.401466846E-1,-1.758312464E0,9.600830078E-2,1.996185388E0
1.918698897E1,7.744741440E-1,-1.760372400E0,1.900501251E-1,1.932573475E0
1.919504547E1,6.217968464E-1,-1.815422535E0,5.325584412E-1,1.991484068E0
1.920307145E1,3.115658760E-1,-1.848346949E0,9.756994247E-1,2.113160927E0
1.921112795E1,7.741665840E-2,-1.875937223E0,1.232921600E0,2.246158827E0
1.921915393E1,-2.187724113E-1,-1.905391455E0,1.468572617E0,2.415591748E0
1.922717991E1,-4.315762520E-1,-2.009781361E0,1.847435951E0,2.763783416E0
1.923523641E1,-5.769624710E-1,-2.200567722E0,2.147586823E0,3.128500144E0
1.924326239E1,-7.872214317E-1,-2.312796116E0,2.383160591E0,3.412945628E0
