"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.950421932E1,1.514098763E0,-9.900188446E-2,4.294815063E-1,1.576943500E0
1.951224532E1,1.406353474E0,-6.786727905E-2,5.577483177E-1,1.514436940E0
1.952030184E1,1.282796144E0,8.852291107E-2,7.055897713E-1,1.466717144E0
1.952832784E1,1.110684276E0,1.420869827E-1,7.433736324E-1,1.344028507E0
1.953635384E1,5.255467296E-1,1.763267517E-1,6.842963696E-1,8.806543077E-1
1.954437984E1,-2.767801285E-3,-4.382133484E-2,6.505744457E-1,6.520545066E-1
1.955240583E1,-4.723035097E-1,-3.701925278E-1,7.620387077E-1,9.699567542E-1
1.956046235E1,-9.600046873E-1,-7.502317429E-1,1.008572817E0,1.581668674E0
1.956848835E1,-1.578189015E0,-1.210612297E0,9.140365124E-1,2.189001016E0
1.957651435E1,-2.478155613E0,-1.778101921E0,3.259906769E-1,3.067437303E0
1.958454035E1,-3.570699453E0,-2.383022308E0,-7.256989479E-1,4.353771798E0
1.959256635E1,-4.321992874E0,-2.660125732E0,-1.852615952E0,5.402599114E0
1.960059235E1,-3.541848660E0,-3.611869812E0,-1.985552788E0,5.434401102E0
1.960864886E1,-1.627292991E0,-4.346729279E0,-1.406296611E0,4.849722472E0
1.961667486E1,-4.637411833E-1,-3.924783707E0,-6.705303192E-1,4.008565072E0
1.962470086E1,-2.771813869E-1,-2.963210106E0,-2.303292751E-1,2.985045264E0
1.963272686E1,-1.698772907E-1,-2.206938744E0,-3.657374382E-1,2.243479616E0
1.964078338E1,-9.803223610E-2,-1.679461479E0,-5.560152531E-1,1.771822266E0
1.964880937E1,-2.962330580E-1,-1.034285545E0,-6.073458195E-1,1.235463297E0
1.965683537E1,-5.423082113E-1,-3.259077072E-1,-2.395820618E-1,6.765453377E-1
1.966486137E1,-7.307273149E-1,4.421253204E-1,6.688880920E-2,8.566862440E-1
1.967291789E1,-9.494794607E-1,1.086695671E0,9.243154526E-2,1.446016016E0
1.968094389E1,-1.210274339E0,1.506588936E0,7.114887238E-2,1.933813941E0
1.968896989E1,-1.578434825E0,1.950284004E0,-1.471066475E-2,2.509039776E0
1.969699588E1,-1.745994091E0,2.155394554E0,-5.827975273E-2,2.774458070E0
1.970505240E1,-1.929488420E0,2.284590721E0,-7.432627678E-2,2.991288138E0
1.971307840E1,-2.107400417E0,2.312372684E0,-6.311249733E-2,3.129247056E0
1.972110440E1,-2.186693907E0,2.161635876E0,-5.598735809E-2,3.075294211E0
1.972913040E1,-2.293716431E0,1.952095985E0,-2.206150293E-1,3.020014038E0
1.973718692E1,-2.352811337E0,1.778925896E0,-4.081701040E-1,2.977734266E0
1.974521292E1,-2.237360001E0,1.519901276E0,-6.035957336E-1,2.771318724E0
1.975323891E1,-2.026624680E0,1.383380890E0,-7.715096474E-1,2.572193114E0
1.976126491E1,-1.844392896E0,1.323976517E0,-9.300219417E-1,2.453495421E0
1.976929091E1,-1.698769331E0,1.133721352E0,-1.164592862E0,2.351046124E0
1.977734743E1,-1.543604374E0,9.326305389E-1,-1.274038196E0,2.208095901E0
1.978537343E1,-1.257614017E0,6.971645355E-1,-1.271070719E0,1.919180079E0
1.979339943E1,-1.124179602E0,4.826335907E-1,-9.512931705E-1,1.549733414E0
1.980142542E1,-1.061053276E0,1.715602875E-1,-6.881783009E-1,1.276266571E0
1.980945142E1,-1.071597338E0,7.750320435E-2,-4.881324768E-1,1.180085131E0
1.981750794E1,-9.908664227E-1,3.500652313E-2,-2.407201529E-1,1.020288154E0
1.982553394E1,-8.933053017E-1,-3.495502472E-2,-4.487168789E-2,8.951143414E-1
1.983355994E1,-8.931372166E-1,-4.813098907E-2,8.979272842E-2,8.989290371E-1
1.984158594E1,-9.257318974E-1,-1.768198013E-1,7.229280472E-2,9.452359692E-1
1.984961194E1,-9.693477154E-1,-2.411270142E-1,3.417646885E-2,9.994724915E-1
1.985766845E1,-8.945608139E-1,-2.936182022E-1,2.888286114E-2,9.419580235E-1
1.986569445E1,-8.484182358E-1,-5.684652328E-1,-2.835404873E-2,1.021650711E0
1.987372045E1,-8.840029240E-1,-6.008682251E-1,-7.121551037E-2,1.071249477E0
1.988174645E1,-6.777417660E-1,-6.394100189E-1,-1.268591881E-1,9.403575529E-1
1.988977245E1,-5.853362083E-1,-7.077865601E-1,-1.711494327E-1,9.342764150E-1
1.989782897E1,-5.569691658E-1,-6.534738541E-1,-2.872451544E-1,9.054018491E-1
1.990585496E1,-4.839472771E-1,-7.173242569E-1,-2.521916628E-1,9.013099862E-1
1.991388096E1,-4.089310169E-1,-7.912244797E-1,-1.473874450E-1,9.027645389E-1
1.992190696E1,-3.964431286E-1,-6.471271515E-1,-6.159400940E-2,7.614029987E-1
1.992993296E1,-4.138131142E-1,-4.717693329E-1,4.585516453E-2,6.292140280E-1
1.993795896E1,-4.961774349E-1,-3.165731430E-1,-2.447664738E-3,5.885716548E-1
1.994601548E1,-6.119394302E-1,-3.228759766E-2,-1.385705471E-1,6.282628047E-1
1.995404148E1,-5.994441509E-1,7.211971283E-2,-2.263002992E-1,6.447839704E-1
1.996206748E1,-6.027595997E-1,1.574354172E-1,-2.670905888E-1,6.778218263E-1
1.997009347E1,-5.636532307E-1,2.426137924E-1,-2.654451132E-1,6.686011702E-1
1.997811947E1,-5.154817104E-1,3.132743835E-1,-2.452054620E-1,6.511435723E-1
1.998617599E1,-4.046251774E-1,4.026489258E-1,-1.608110368E-1,5.930496448E-1
1.999420199E1,-2.453041077E-1,4.556646347E-1,-1.006371379E-1,5.271927523E-1
2.000222799E1,-9.717202187E-2,4.555501938E-1,-7.839900255E-2,4.723502773E-1
2.001025399E1,-1.083588600E-2,4.431743622E-1,-6.697684526E-2,4.483378520E-1
2.001827999E1,1.356987953E-1,3.970766068E-1,-2.970394492E-2,4.206736491E-1
2.002630598E1,2.328963280E-1,3.051080704E-1,7.566928864E-3,3.839126106E-1
2.003433198E1,1.714999676E-1,1.781997681E-1,1.419773698E-2,2.477276165E-1
2.004238850E1,4.018628597E-1,1.344213486E-1,2.582561970E-2,4.245348273E-1
2.005041450E1,5.442552567E-1,1.129112244E-1,6.889992952E-2,5.600981425E-1
2.005844050E1,5.589473248E-1,4.938220978E-2,-1.578778028E-3,5.611267299E-1
2.006646650E1,6.344919205E-1,5.577754974E-2,-9.963780642E-3,6.370168044E-1
2.007449250E1,6.363604069E-1,1.014232635E-2,5.031287670E-3,6.364611128E-1
2.008254901E1,7.659599781E-1,3.988552094E-2,2.851903439E-3,7.670030484E-1
2.009057501E1,5.943548679E-1,4.288196564E-2,-7.320851088E-3,5.959447683E-1
2.009860101E1,6.353225708E-1,1.150827408E-1,4.073911905E-2,6.469455016E-1
2.010662701E1,6.676485538E-1,1.090202332E-1,9.016832709E-2,6.824736844E-1
2.011465301E1,6.317384243E-1,1.403694153E-1,1.076224744E-1,6.560332358E-1
2.012267901E1,6.060676575E-1,1.846761703E-1,1.132286191E-1,6.436179096E-1
2.013073552E1,5.636887550E-1,2.181091309E-1,1.400172114E-1,6.204203615E-1
2.013876152E1,4.003481865E-1,3.092765808E-1,1.525041163E-1,5.283826070E-1
2.014678752E1,3.300969601E-1,3.525953293E-1,1.231496930E-1,4.984509165E-1
2.015481352E1,2.081291676E-1,3.907890320E-1,4.742810130E-2,4.452900658E-1
2.016283952E1,1.045813560E-1,3.781738281E-1,-2.635052800E-2,3.932518972E-1
2.017086552E1,1.026639938E-1,3.604354858E-1,-9.257972240E-3,3.748857761E-1
2.017889152E1,5.846619606E-2,3.447761536E-1,-2.460077405E-2,3.505625340E-1
2.018694803E1,2.884459496E-2,2.571325302E-1,-7.293403149E-2,2.688280523E-1
2.019497403E1,-1.655602455E-2,2.361211777E-1,-1.758969724E-1,2.949017759E-1
2.020300003E1,1.127722263E-1,1.599702835E-1,-3.283633590E-1,3.822702737E-1
2.021102603E1,2.157812119E-1,1.388463974E-1,-5.722074509E-1,6.271054300E-1
2.021905203E1,2.795884609E-1,4.862689972E-2,-8.338938355E-1,8.808593598E-1
2.022707803E1,3.976566792E-1,-9.622383118E-2,-1.194907665E0,1.263009972E0
2.023510403E1,5.646061897E-1,-1.494045258E-1,-1.524595022E0,1.632633408E0
2.024316055E1,8.732647896E-1,-3.117799759E-1,-1.776131511E0,2.003607070E0
2.025118654E1,9.607717991E-1,-3.912982941E-1,-1.757937431E0,2.041210625E0
2.025921254E1,7.123057842E-1,-4.335012436E-1,-1.433559895E0,1.658432040E0
2.026723854E1,2.996892929E-1,-4.319143295E-1,-1.055771112E0,1.179413542E0
2.027526454E1,4.834079742E-2,-4.066009521E-1,-7.215343714E-1,8.296222129E-1
2.028329054E1,-1.082563400E-1,-3.291721344E-1,-4.179197252E-1,5.428909890E-1
2.029134706E1,-6.484532356E-2,-2.523708344E-1,-4.715281725E-2,2.648005706E-1
2.029937306E1,1.892552376E-1,-2.380857468E-1,8.441025019E-2,3.156381759E-1
2.030739906E1,7.264921665E-1,-2.785863876E-1,1.779288054E-3,7.780773800E-1
2.031542505E1,1.276693463E0,-3.636627197E-1,-1.765712053E-1,1.339169206E0
2.032345105E1,1.665774822E0,-4.688119888E-1,-3.778793812E-1,1.771266007E0
2.033150757E1,1.829806089E0,-5.552530289E-1,-5.313256979E-1,1.984641844E0
2.033953357E1,1.848186255E0,-6.135625839E-1,-7.323194146E-1,2.080515129E0
2.034755957E1,1.728716135E0,-6.463737488E-1,-9.324212074E-1,2.067768799E0
2.035558557E1,1.589770198E0,-7.139253616E-1,-1.056870461E0,2.038144714E0
2.036361157E1,1.454470873E0,-6.922073364E-1,-1.182758451E0,1.998387867E0
2.037163756E1,1.237624288E0,-5.647935867E-1,-1.359828234E0,1.923496425E0
2.037969408E1,1.038576126E0,-4.517421722E-1,-1.493507266E0,1.874373312E0
2.038772008E1,8.587658405E-1,-2.959537506E-1,-1.620437384E0,1.857655702E0
2.039574608E1,6.644335985E-1,-8.057594299E-2,-1.596141100E0,1.730789098E0
2.040377208E1,5.235797167E-1,1.056118011E-1,-1.534284711E0,1.624598149E0
2.041179808E1,3.647813797E-1,2.481670380E-1,-1.480411053E0,1.544755391E0
2.041982408E1,2.192239761E-1,3.877782822E-1,-1.336921930E0,1.409181108E0
2.042785008E1,5.007505417E-2,4.258775711E-1,-1.225332737E0,1.298198572E0
2.043590659E1,-5.590415001E-2,3.503246307E-1,-1.163865566E0,1.216731555E0
2.044393259E1,-9.161257744E-2,2.952032089E-1,-1.172367930E0,1.212429117E0
2.045195859E1,-8.294272423E-2,2.245311737E-1,-1.243419528E0,1.266248738E0
2.045998459E1,1.311707497E-2,5.219554901E-2,-1.364240170E0,1.365301312E0
2.046801059E1,4.643225670E-2,-1.571969986E-1,-1.473241806E0,1.482332038E0
2.047603659E1,3.836512566E-2,-5.255689621E-1,-1.547085762E0,1.634371124E0
2.048409310E1,1.655666828E-1,-1.009770393E0,-1.594541311E0,1.894626762E0
2.049211910E1,4.290748835E-1,-1.363336563E0,-1.652911663E0,2.185156472E0
2.050014510E1,7.814327478E-1,-1.523530006E0,-1.680969834E0,2.399466692E0
2.050817110E1,1.097858906E0,-1.642897606E0,-1.684811354E0,2.596727945E0
2.051619710E1,1.278203487E0,-1.651448250E0,-1.500000119E0,2.571203188E0
2.052422310E1,1.289922714E0,-1.498579979E0,-1.176853061E0,2.301005365E0
2.053227961E1,9.831717014E-1,-1.203100204E0,-7.267454267E-1,1.715294614E0
2.054030561E1,4.084203243E-1,-9.567384720E-1,-1.777291298E-1,1.055340376E0
2.054833161E1,-1.435191631E-1,-6.952896118E-1,3.146341443E-1,7.765436493E-1
2.055635761E1,-4.989274740E-1,-4.533452988E-1,6.078863740E-1,9.077314735E-1
2.056438361E1,-5.797141790E-1,-1.164436340E-1,7.215226889E-1,9.328572452E-1
2.057240961E1,-4.644336700E-1,2.265338898E-1,6.722598076E-1,8.479088901E-1
2.058046613E1,-4.629411697E-1,4.918899536E-1,5.623450875E-1,8.789210719E-1
2.058849213E1,-4.035047293E-1,7.276420593E-1,3.087229133E-1,8.874620387E-1
2.059651812E1,-4.156532288E-1,8.956251144E-1,1.382855773E-1,9.970129654E-1
2.060454412E1,-4.244534969E-1,1.046146393E0,-5.430269241E-2,1.130279536E0
2.061257012E1,-4.634170532E-1,1.081034660E0,-1.084271073E-1,1.181163723E0
2.062062664E1,-5.444996357E-1,1.112837791E0,-1.360538602E-1,1.246354065E0
2.062865264E1,-6.356620789E-1,1.040901184E0,-8.839666843E-2,1.222847302E0
2.063667864E1,-6.932988167E-1,9.825153351E-1,-3.189206123E-2,1.202920087E0
2.064470464E1,-7.034107447E-1,9.210605621E-1,6.521332264E-2,1.160772162E0
2.065276115E1,-6.817703247E-1,9.259681702E-1,1.587402821E-1,1.160786933E0
2.066078715E1,-6.311674118E-1,8.872575760E-1,2.179903984E-1,1.110458519E0
2.066881315E1,-5.850306749E-1,7.596559525E-1,3.425608873E-1,1.018177793E0
2.067683915E1,-5.223436356E-1,7.181634903E-1,4.348474741E-1,9.887841009E-1
2.068489567E1,-4.267802238E-1,6.767177582E-1,5.092630386E-1,9.483865911E-1
2.069292166E1,-3.361593485E-1,5.900430679E-1,6.201776266E-1,9.196598383E-1
2.070094766E1,-2.988042831E-1,5.253391266E-1,7.390227318E-1,9.546830865E-1
2.070897366E1,-2.337298393E-1,4.754476547E-1,8.460494280E-1,9.982383206E-1
2.071699966E1,-1.506435871E-1,3.877630234E-1,9.556798935E-1,1.042294446E0
2.072502566E1,-1.318687201E-1,2.095603943E-1,1.116670728E0,1.143791254E0
2.073308218E1,-8.218407631E-2,1.229658127E-1,1.262319326E0,1.270954325E0
2.074110818E1,-8.604693413E-2,4.172325134E-2,1.456040502E0,1.459177456E0
2.074913418E1,-7.142388821E-2,-3.674697876E-2,1.672951341E0,1.674878473E0
2.075716017E1,-9.737849236E-3,-6.712722778E-2,1.859112859E0,1.860349836E0
2.076518617E1,4.378509521E-2,-1.309919357E-1,2.082728148E0,2.087302699E0
2.077324269E1,1.007701159E-1,-1.876735687E-1,2.266582966E0,2.276570738E0
2.078126869E1,2.184110880E-1,-2.253990173E-1,2.385286570E0,2.405847073E0
2.078929469E1,3.037075996E-1,-3.274641037E-1,2.036920786E0,2.085309889E0
2.079732069E1,3.874974251E-1,-3.965187073E-1,1.795749903E0,1.879387946E0
2.080534668E1,4.860012531E-1,-3.969078064E-1,1.531768799E0,1.655309239E0
2.081340320E1,5.725204945E-1,-3.724880219E-1,1.330552578E0,1.495626025E0
2.082142920E1,6.545630693E-1,-4.202671051E-1,1.186539888E0,1.418786157E0
2.082945520E1,7.402586937E-1,-4.369802475E-1,1.094588041E0,1.391782185E0
2.083748120E1,7.867364287E-1,-4.255447388E-1,1.048381329E0,1.378095041E0
2.084550720E1,8.375117779E-1,-4.791936874E-1,9.744467735E-1,1.371349366E0
2.085353320E1,8.761614561E-1,-4.735231400E-1,9.349598885E-1,1.366028204E0
2.086158971E1,8.597025871E-1,-4.205589294E-1,8.724062443E-1,1.295010041E0
2.086961571E1,8.940841556E-1,-3.179073334E-1,7.488453388E-1,1.208809700E0
2.087764171E1,9.341765046E-1,-2.398862839E-1,6.408221722E-1,1.157965555E0
2.088566771E1,9.986162782E-1,-1.429853439E-1,5.661230087E-1,1.156794943E0
2.089369371E1,9.104267359E-1,-8.146476746E-2,3.509144783E-1,9.791089423E-1
2.090175022E1,8.247826695E-1,-4.190063477E-2,1.900105476E-1,8.474232257E-1
2.090977622E1,7.841861248E-1,3.652381897E-2,7.241559029E-2,7.883691302E-1
2.091780222E1,7.201330662E-1,1.000308990E-1,-7.612037659E-2,7.310212894E-1
2.092582822E1,6.412272453E-1,1.356735229E-1,-2.322890759E-1,6.953688947E-1
2.093385422E1,6.066328883E-1,2.019309998E-1,-3.259563446E-1,7.176539058E-1
2.094191074E1,5.927098393E-1,1.886377335E-1,-4.106981754E-1,7.453604091E-1
2.094993674E1,6.321802735E-1,2.484922409E-1,-4.398858547E-1,8.092588320E-1
2.095796274E1,4.274734259E-1,3.633651733E-1,-5.343089104E-1,7.747604731E-1
2.096598874E1,3.174938560E-1,3.284597397E-1,-5.870316029E-1,7.438375171E-1
2.097401473E1,2.367611676E-1,3.002471924E-1,-6.254544258E-1,7.330739839E-1
2.098207125E1,2.152475715E-1,2.429151535E-1,-6.164116859E-1,6.966366739E-1
2.099009725E1,3.183136582E-1,1.666316986E-1,-7.016327381E-1,7.882754640E-1
2.099812325E1,2.424240410E-1,3.162860870E-2,-7.211031914E-1,7.614194620E-1
2.100614925E1,9.365794063E-2,-4.029178619E-2,-7.187333107E-1,7.259289289E-1
2.101417525E1,-7.801494002E-2,-1.593608856E-1,-7.400667667E-1,7.610394484E-1
2.102223176E1,-1.681093574E-1,-2.777795792E-1,-7.708270550E-1,8.364189138E-1
2.103025776E1,-1.929349005E-1,-3.547677994E-1,-8.107719421E-1,9.057787862E-1
2.103828376E1,-1.985042095E-1,-3.735990524E-1,-8.384959698E-1,9.391781857E-1
2.104630976E1,-2.296031117E-1,-4.391174316E-1,-9.606983662E-1,1.080963949E0
2.105436628E1,-3.099936247E-1,-4.745302200E-1,-1.147912264E0,1.280225583E0
2.106239228E1,-3.895020485E-1,-4.902553558E-1,-1.311151266E0,1.452989953E0
2.107041828E1,-4.184778929E-1,-4.738368988E-1,-1.475671768E0,1.605382297E0
2.107844427E1,-3.466673493E-1,-5.661926270E-1,-1.626321554E0,1.756608704E0
2.108647027E1,-1.805804372E-1,-6.067056656E-1,-1.739007711E0,1.850634723E0
2.109449627E1,5.906182528E-2,-6.523590088E-1,-1.733952761E0,1.853551389E0
2.110252227E1,2.659644783E-1,-4.959678650E-1,-1.024651289E0,1.169030150E0
2.111057879E1,3.665302694E-1,-4.241418839E-1,-5.063953400E-1,7.554316755E-1
2.111860479E1,4.408797324E-1,-4.241619110E-1,-3.302040100E-1,6.952143219E-1
2.112663079E1,4.157754183E-1,-4.145221710E-1,-2.597587109E-1,6.420065549E-1
2.113465678E1,3.726780415E-1,-3.378028870E-1,-2.593004704E-1,5.658943779E-1
2.114268278E1,3.128066063E-1,-2.776479721E-1,-2.874019146E-1,5.074802753E-1
2.115070878E1,1.948193908E-1,-1.651201248E-1,-1.071376801E-1,2.769435559E-1
2.115876530E1,1.200412512E-1,-6.475162506E-2,5.758714676E-2,1.480505130E-1
2.116679130E1,1.050467491E-1,5.397796631E-3,1.484885216E-1,1.819692192E-1
2.117481730E1,1.483925581E-1,3.686523438E-2,2.261805534E-1,2.730147241E-1
2.118284330E1,1.851476133E-1,3.190422058E-2,2.685165405E-1,3.277173333E-1
2.119086930E1,1.586696208E-1,3.736305237E-2,2.773416042E-1,3.216992566E-1
2.119892581E1,1.426382661E-1,2.995872498E-2,2.811164856E-1,3.166538783E-1
2.120695181E1,8.137011528E-2,9.717941284E-3,2.970867157E-1,3.081818468E-1
2.121497781E1,2.340978384E-2,-1.390457153E-2,4.088203907E-1,4.097260877E-1
2.122300381E1,-1.279193163E-2,8.749008179E-3,4.658167362E-1,4.660744687E-1
2.123102981E1,-6.537586451E-2,3.441238403E-2,4.605319500E-1,4.664202963E-1
2.123905581E1,-1.654179692E-1,4.214000702E-2,4.050650597E-1,4.395640878E-1
2.124711232E1,-2.430848479E-1,6.269836426E-2,3.161714077E-1,4.037148588E-1
2.125513832E1,-3.304962516E-1,-1.049041748E-3,2.168786526E-1,3.953039625E-1
2.126316432E1,-4.079411030E-1,-4.120635986E-2,1.485469341E-1,4.360964334E-1
2.127119032E1,-3.818907142E-1,-1.414451599E-1,1.068675518E-1,4.210319756E-1
2.127921632E1,-3.200798035E-1,-2.848167419E-1,7.795000076E-2,4.354857744E-1
2.128727284E1,-1.889578104E-1,-4.931173325E-1,9.224581718E-2,5.360774650E-1
2.129529883E1,-6.482988596E-2,-6.586866379E-1,7.965278625E-2,6.666450085E-1
2.130332483E1,1.276051998E-1,-7.723350525E-1,7.612705231E-3,7.828425599E-1
2.131135083E1,2.419958711E-1,-9.149341583E-1,-1.517350674E-1,9.584832009E-1
2.131937683E1,4.562289715E-1,-1.114212990E0,-4.510722160E-1,1.285722212E0
2.132740283E1,6.937423944E-1,-1.214422226E0,-8.446879387E-1,1.633890317E0
2.133545935E1,9.590160251E-1,-1.337015152E0,-1.201644421E0,2.037466703E0
2.134348535E1,1.120033979E0,-1.455080986E0,-1.379267097E0,2.296544037E0
2.135151135E1,1.127445102E0,-1.591284752E0,-1.273462296E0,2.329168486E0
2.135953734E1,1.043353200E0,-1.733128548E0,-9.347760677E-1,2.228480819E0
2.136756334E1,9.676283598E-1,-1.921633720E0,-6.181092262E-1,2.238535194E0
2.137561986E1,9.295406342E-1,-2.042547226E0,-3.610482216E-1,2.272971795E0
2.138364586E1,8.489280939E-1,-2.088583946E0,-1.850776672E-1,2.262104231E0
2.139167186E1,7.303998470E-1,-2.157789230E0,-1.616365910E-1,2.283782977E0
2.139969786E1,6.014242172E-1,-2.211810112E0,-1.393482685E-1,2.296352107E0
2.140775437E1,5.022025108E-1,-2.281240463E0,-9.039115906E-2,2.337613307E0
2.141578037E1,4.124628901E-1,-2.262712479E0,-8.501768112E-2,2.301569335E0
2.142380637E1,3.332531750E-1,-2.259060860E0,-2.917408943E-2,2.283695421E0
2.143183237E1,2.714347243E-1,-2.198427200E0,8.327722549E-3,2.215136184E0
2.143988889E1,1.509232521E-1,-2.131252289E0,1.766133308E-2,2.136662367E0
2.144791489E1,3.534165025E-2,-2.042686462E0,-2.826213837E-2,2.043187648E0
2.145594088E1,-1.516498029E-1,-1.916075706E0,-1.316502094E-1,1.926570931E0
2.146396688E1,-3.816860616E-1,-1.794686317E0,-2.472026348E-1,1.851402811E0
2.147202340E1,-5.836080313E-1,-1.626368523E0,-3.187246323E-1,1.757059560E0
2.148004940E1,-7.442840338E-1,-1.416398048E0,-3.190033436E-1,1.631534642E0
2.148807540E1,-9.532169700E-1,-1.105252266E0,-2.490711212E-1,1.480622027E0
2.149610140E1,-1.042159915E0,-8.419532776E-1,-2.663898468E-1,1.365996398E0
2.150412740E1,-1.146935105E0,-4.998102188E-1,-4.674823284E-1,1.335593545E0
2.151218391E1,-1.182912350E0,-2.003917694E-1,-7.286901474E-1,1.403719281E0
2.152020991E1,-1.133859754E0,6.652736664E-2,-1.301657677E0,1.727534815E0
2.152823591E1,-7.941855192E-1,3.426008224E-1,-2.192610025E0,2.357041511E0
2.153626191E1,-5.399383903E-1,4.282941818E-1,-2.857151270E0,2.939095567E0
2.154431842E1,-5.605787635E-1,3.935794830E-1,-3.086278439E0,3.161371215E0
2.155234442E1,-7.378753424E-1,3.482732773E-1,-3.075346947E0,3.181746869E0
2.156037042E1,-1.116374612E0,2.765111923E-1,-2.719949245E0,2.953112699E0
2.156839642E1,-1.631107450E0,8.590888977E-2,-2.002445936E0,2.584121045E0
2.157642242E1,-2.260533571E0,-1.034698486E-1,-1.316869378E0,2.618179328E0
2.158447894E1,-3.013218880E0,-1.321735382E-1,-8.227846622E-1,3.126328911E0
2.159250494E1,-3.559560299E0,-1.067266464E-1,-4.997872114E-1,3.596059977E0
2.160053094E1,-4.339010715E0,6.484985352E-3,-2.649772167E-1,4.347098914E0
2.160855693E1,-4.921576977E0,1.955366135E-1,-8.703410625E-2,4.926228724E0
2.161658293E1,-5.269358635E0,5.447187424E-1,4.148164988E-1,5.313655207E0
2.162463945E1,-5.764820576E0,8.657112122E-1,8.498305082E-1,5.891080042E0
2.163266545E1,-6.101362228E0,9.859714508E-1,1.127279758E0,6.282477250E0
2.164069145E1,-6.272644997E0,1.066312790E0,1.148101091E0,6.465387408E0
2.164871745E1,-5.889306068E0,9.752750397E-1,9.519511461E-1,6.044939897E0
2.165674345E1,-5.297697544E0,9.476337433E-1,5.775532722E-1,5.412686649E0
2.166479996E1,-4.619014740E0,7.586812973E-1,2.937526703E-1,4.690115682E0
2.167282596E1,-3.987592459E0,7.338485718E-1,4.040607214E-1,4.074640157E0
2.168085196E1,-3.113899708E0,4.974603653E-1,6.414029002E-1,3.217955234E0
2.168887796E1,-2.445259094E0,3.126268387E-1,9.776882529E-1,2.651961896E0
2.169690396E1,-1.421420097E0,-2.062902451E-1,1.328542829E0,1.956531831E0
2.170496048E1,-9.887049198E-1,-2.934017181E-1,3.672861159E-1,1.094769874E0
2.171298647E1,-9.587898254E-1,-3.506469727E-1,-4.671072364E-1,1.122684461E0
2.172101247E1,-1.323470116E0,-3.056774139E-1,-4.567465782E-1,1.433048940E0
2.172903847E1,-1.542515874E0,-2.780189514E-1,2.071604133E-1,1.581001327E0
2.173706447E1,-1.375922680E0,-1.929597855E-1,7.670704126E-1,1.587070798E0
2.174512099E1,-1.333356380E0,7.836818695E-2,1.178684354E0,1.781369590E0
2.175314699E1,-1.057050824E0,2.032527924E-1,1.186316967E0,1.601878924E0
2.176117299E1,-8.142245412E-1,5.361185074E-1,1.154644132E0,1.511154436E0
2.176919899E1,-5.194887519E-1,8.183917999E-1,9.251409769E-1,1.339969973E0
2.177722498E1,-2.562410831E-1,9.423398972E-1,6.038473845E-1,1.148170561E0
2.178525098E1,-2.691859305E-1,1.207255363E0,9.991174191E-2,1.240930673E0
2.179330750E1,-6.455376744E-1,1.447990417E0,-1.831470728E-1,1.595912901E0
2.180133350E1,-1.169967055E0,1.609560013E0,-3.523854613E-1,2.020812178E0
2.180935950E1,-1.663761258E0,1.814131260E0,-4.473042190E-1,2.501850279E0
2.181738550E1,-2.042532921E0,2.013973713E0,-3.428939879E-1,2.888876449E0
2.182541150E1,-2.172596216E0,2.089506626E0,-2.005190700E-1,3.020996550E0
2.183346801E1,-2.357296467E0,2.155712605E0,-6.269640476E-2,3.194976417E0
2.184149401E1,-2.392683029E0,2.140813351E0,9.949497879E-2,3.212150858E0
2.184952001E1,-2.176884413E0,2.032918930E0,1.874503195E-1,2.984413300E0
2.185754601E1,-1.861337543E0,2.040285587E0,2.339946330E-1,2.771659469E0
2.186557201E1,-1.608073950E0,1.947318077E0,2.485036254E-1,2.537657103E0
2.187359801E1,-1.411260009E0,1.935869694E0,9.765899181E-2,2.397662103E0
2.188165452E1,-1.225783587E0,2.032243252E0,-2.866378427E-2,2.373474173E0
2.188968052E1,-1.159126997E0,1.963500977E0,4.328794777E-2,2.280523038E0
2.189770652E1,-1.088050246E0,1.839705467E0,1.419540644E-1,2.142083215E0
2.190573252E1,-1.043836117E0,1.667990685E0,2.011041939E-1,1.977935707E0
2.191375852E1,-9.651479721E-1,1.496160507E0,1.575374156E-1,1.787407315E0
2.192181504E1,-7.214049101E-1,1.293004990E0,3.964169323E-2,1.481167921E0
2.192984104E1,-4.783898294E-1,1.075189590E0,-1.281114221E-1,1.183766033E0
2.193786703E1,-2.179525793E-1,7.660961151E-1,-3.410381377E-1,8.664373005E-1
2.194589303E1,1.123969853E-1,3.992547989E-1,-6.413198709E-1,7.637595522E-1
2.195391903E1,4.135876596E-1,1.301383972E-2,-9.050433636E-1,9.951520498E-1
2.196197555E1,7.257270813E-1,-3.949851990E-1,-1.102571964E0,1.377809145E0
2.197000155E1,1.101085901E0,-8.509597778E-1,-1.301188469E0,1.905154623E0
2.197802755E1,1.382228374E0,-1.235149384E0,-1.511548996E0,2.391846493E0
2.198605354E1,1.752387762E0,-1.695911407E0,-1.863913536E0,3.069389522E0
2.199411006E1,2.189649105E0,-2.024963379E0,-2.248733997E0,3.735216792E0
2.200213606E1,2.732148647E0,-2.502530098E0,-2.700622797E0,4.584828962E0
2.201016206E1,3.248258352E0,-2.960970879E0,-2.952721119E0,5.295006409E0
2.201818806E1,3.443073273E0,-3.244609833E0,-3.015940666E0,5.610538711E0
